city,state,pop2017,area.sq.mi,pop.density,walk.score,bike.score,transit.score,median.age,mf.ratio,married,families,cost.of.living,crime,concerts,weather.avg,precip.avg,air.quality,results,rank.by.size,rank.by.score
El Paso,Texas,-0.6353405308403762,-1.193846646229661,0.46200316969298066,0.24962008990850776,0.5485631390232633,-0.41987690670114236,-0.49579057456168923,0.5209952074067536,0.6097196864521089,0.0368373880178338,-5.117523255236984,-0.9344643594122404,0.011206080652231191,-0.20785348482003058,-1.047762170341181,-0.014499410314937457,-7.628012577304563,22,31
Boston,Massachusetts,-0.6378751753796605,0.3358890945735905,-2.9310336711598186,-2.236588011341961,-1.6109702310556593,-2.5292738895204967,-0.7420144599765532,-1.2995610791494325,-1.9441230406402232,-0.7398695729005622,7.161148449374608,-0.5924000880514227,-0.5390714587441777,0.7183287778647628,0.18196462518791479,-0.18466230118080737,-7.590112032099899,21,32
Providence,Rhode Island,0.20539287578799115,0.5552612703530496,-1.668046558382726,-2.1122776062794375,-0.891125774362685,-1.223456709679944,-1.3712532782589824,-1.2995610791494325,-1.8164309042856073,1.2018978293954294,-0.2450344835657178,0.061187001870139764,0.011206080652231191,0.8612644723796432,0.44834292582899965,-0.26974374661374234,-7.552377684310791,137,33
Hartford,Connecticut,0.30061831825828145,0.5625981324192523,-0.8686762013916027,-1.6150359860293437,-0.45921910034690056,-1.5750228734831697,-1.0429547643724968,-1.2995610791494325,-2.4548915860586904,0.6193676087066315,-1.4144317887668216,0.8296099543199768,0.1946319271177008,0.7815568391672217,0.2089036246495952,-0.22720302389727487,-7.459709998857074,222,34
Minneapolis,Minnesota,-0.19884366379366078,0.2940689807962354,-1.0422692371401454,-1.4907255809668203,-2.546768024756526,-1.7759178242278701,-0.6872980409954726,0.5209952074067536,-1.4333544952217572,0.4251908684770323,-1.0246326870331204,1.230924644112936,-0.35564561227870806,1.306683721317326,-0.32607117133197083,-0.3122844693302098,-7.415947384965978,46,35
Tucson,Arizona,-0.3882252194625591,-1.0030882325083923,0.5706116374663324,0.18746488737724604,-1.2510480027091722,-0.5705481197596677,-0.33164131761844656,0.5209952074067536,-0.922585949803291,-0.35151609244136367,-3.7532263991690296,1.4202816514733887,-0.17221976581323842,-0.7947535214586955,-0.23431164416960062,-0.22720302389727487,-7.301013905087011,33,36
Boise,Idaho,0.1282390980091307,0.08790315673594112,0.44455360977371644,-2.6095192265295313,-3.626534709795987,1.1370589615702857,0.3796721291356019,0.5209952074067536,0.3543354137428755,-0.35151609244136367,-2.973628195701627,-0.6131682759554723,0.37805777358317044,1.0893127018803408,-0.9051387584228461,-0.6526102510619497,-7.21198745807096,98,37
Grand Rapids,Michigan,0.1745895094555947,0.3645028566317808,-0.06870413543774623,-0.6205527455291563,-0.17128131766971091,-0.8216668081905432,-0.906163716919795,0.5209952074067536,-0.7948938134486743,0.0368373880178338,-4.532824602636433,-0.5759077035393833,-0.35564561227870806,1.210598971146798,-0.03906402823379939,-0.5249880829125472,-7.104168634137736,119,38
Ann Arbor,Michigan,0.3038313185542892,0.48409370831088383,-0.03079647078555145,-0.3719319354041094,-1.5389857853863618,-1.1230092343075937,-1.8910592585792492,0.5209952074067536,-1.5610466315763738,-0.9340463131301614,-0.6348335852994191,-1.0914474268046157,0.7449094665141097,1.4259400417792425,-0.3211594800722633,-0.7376916964948846,-6.756238075275305,230,39
Lansing,Michigan,0.31133500255292185,0.4033882255826548,0.3696408439134267,9.992797834608858e-4,-0.6031879916854954,-0.5203243820734925,-0.659939831504932,-1.2995610791494325,-1.1779702225125237,0.4251908684770323,-5.312422806103835,0.28047463297466396,0.56148362004864,1.3408731267122471,-0.13291656435033794,-0.7376916964948846,-6.750628973829886,239,40
Austin,Texas,-1.0816819104945161,-1.6039772357303888,0.3503861571059627,0.3117752924397695,-0.31525020900830575,-0.5705481197596677,-0.5505069935427708,0.5209952074067536,-0.6672016770940575,0.4251908684770323,-0.8297331361662698,-0.07563870667418733,-1.0893489981405866,-1.0296950493446737,-0.08161637061631831,-0.43990663747961223,-6.726757518621836,11,41
Columbus,Ohio,-0.9621425937093511,-0.9128448290940996,0.07811285146916688,0.24962008990850776,-0.027312426331116076,-0.41987690670114236,-0.6325816220143912,0.5209952074067536,-0.922585949803291,0.23101412824743306,-4.337925051769582,0.4460093071510597,-0.5390714587441777,0.7241193411165997,0.13798516981791728,-0.3548251920466773,-6.72130993509639,14,42
Richmond,Virginia,0.12746717594113507,0.2515151808122601,0.13948716566795843,-0.3719319354041094,-0.31525020900830575,1.1370589615702857,-0.33164131761844656,-1.2995610791494325,-1.9441230406402232,-0.5456928326709629,-2.1940299922342246,-1.054797683444528,-0.17221976581323842,0.22874292638874444,0.23437008863457034,-0.5249880829125472,-6.635594439881064,97,43
Birmingham,Alabama,0.15473841402300614,-0.3816560155010281,0.825435383183864,0.622551305096078,1.6283298240627244,-0.11853448058409172,0.35231391964506303,-1.2995610791494325,-1.4333544952217572,-1.3223997935893588,-5.7022219078375365,-0.1501598515063655,0.011206080652231191,-0.4050986555129863,0.6893180135252162,-0.057040133031404934,-6.586133471745779,107,44
Inglewood,California,0.3220082453459002,0.6234940875687341,-2.396114403289959,-1.4907255809668203,-0.24326576333900832,-1.3741279227384693,-0.11277564169412425,-1.2995610791494325,-1.0502780861579077,0.23101412824743306,3.458056982904445,-0.3230244743547787,-2.1899040769334044,-0.6344383596250183,-0.9679370897044448,0.9639372121638146,-6.48364182172304,268,45
St. Louis,Missouri,-0.008862281236428213,0.23537408426661424,-0.24891596977635475,-1.2421047708417734,-0.45921910034690056,-1.1230092343075937,0.10609003423019803,-1.2995610791494325,-1.5610466315763738,-0.7398695729005622,-4.337925051769582,2.685308626452413,0.7449094665141097,0.38908969852202235,0.017807403353505648,0.36836709413326985,-6.4735672844328676,62,46
St. Petersburg,Florida,0.06694480999090743,0.2368414566798548,-0.008232384683054558,0.12530968484598431,-0.7471568830240902,-0.5705481197596677,2.1853139555112677,-1.2995610791494325,-0.2841252680302081,-2.0991067545077557,-2.583829093967926,0.7837977751198673,0.011206080652231191,-1.8884745302057053,0.06643826776554461,-0.3548251920466773,-6.3600072748088605,79,47
Athens,Georgia,0.29679045363105644,-0.16375121213480964,0.9433703398795811,9.992797834608858e-4,1.0524542587083452,1.1370589615702857,-2.109924934503572,-1.2995610791494325,-1.8164309042856073,-0.9340463131301614,-3.558326848302179,-0.10129352702624866,0.37805777358317044,0.0035060868511255145,0.36654096026709504,-0.5249880829125472,-6.329544787170438,220,48
New Haven,Connecticut,0.28789664157923683,0.5530602117331888,-0.8280608464071083,-1.4285703784355586,-1.395016894047767,1.1370589615702857,-1.015596554881957,-1.2995610791494325,-2.07181517699484,0.8135443489362308,-0.050134932698867145,0.6891192714396409,-2.1899040769334044,0.6879248868431409,0.09425374211315594,-0.09958085574787241,-6.115382731081928,210,49
Orlando,Florida,0.03853740955787398,-0.08157835699334001,0.4695245317271463,0.18746488737724604,-0.6031879916854954,-0.5203243820734925,-0.33164131761844656,-1.2995610791494325,-1.1779702225125237,0.0368373880178338,-2.583829093967926,1.509462693649602,0.1946319271177008,-1.4557873489735216,0.2196997424841489,-0.6526102510619497,-6.050331464104576,72,50
Lubbock,Texas,0.08259544637816918,-0.22391348107767126,0.6524440563980545,0.4360856975022929,0.2606253563460736,0.03213673247443359,-1.3986114877495222,0.5209952074067536,-0.15643313167559136,-0.15733935221176437,-4.532824602636433,-0.4433577983870664,0.37805777358317044,0.3896123972199262,-0.7309873833499199,-1.0780174782266245,-5.968932048005719,83,51
Brownsville,Texas,0.200537452563759,-0.2818746914006722,0.8449909244726946,0.3739304949710312,0.47657869335396585,1.1370589615702857,-1.015596554881957,-1.2995610791494325,0.8651039591613424,1.3960745696250285,-6.481820111304939,-0.41281634558699337,0.7449094665141097,-1.548137321766661,-0.455181040908709,-0.43990663747961223,-5.895709260246759,135,52
Allentown,Pennsylvania,0.30415545898976787,0.5618644462126319,-0.808204450636911,-1.3042599733730351,0.4045942476846684,-0.6709955951320179,-0.5778652030333116,-1.2995610791494325,-1.1779702225125237,0.8135443489362308,-3.3634272974353285,-0.326078619634786,0.56148362004864,1.0221882228656014,0.3305307855457008,-0.18466230118080737,-5.714663611804912,231,53
Tallahassee,Florida,0.1875885434144819,-0.046361419075567345,0.6903517210502492,0.8090169126898632,0.2606253563460736,-0.36965316901496725,-2.164641353484653,-1.2995610791494325,-1.9441230406402232,-0.5456928326709629,-2.583829093967926,1.1924424135848442,0.7449094665141097,-0.5720003910880441,0.6363802699106392,-0.6526102510619497,-5.657157946643466,128,54
Provo,Utah,0.31075188393445763,0.3843123842105279,0.41898097885755325,-0.12331112527906254,-1.1070791113705774,-0.41987690670114236,-2.958029428710324,0.5209952074067536,-0.15643313167559136,-0.35151609244136367,-2.3889295431010753,-1.142146238452737,0.7449094665141097,1.2163943155140329,-0.2240667080243294,-0.18466230118080737,-5.459706350499575,237,55
College Station,Texas,0.31705257250244784,0.3160795669948433,0.600697085602995,0.7468617101586015,-0.9631102200319824,1.1370589615702857,-3.2316115236157277,0.5209952074067536,-1.9441230406402232,0.6193676087066315,-2.3889295431010753,-0.9350751884682419,0.7449094665141097,-1.0179998028400463,0.058521458969833205,0.028041312401530023,-5.391264367869265,253,56
Paterson,New Jersey,0.25838315368080705,0.6286298910150759,-4.002677333787737,-2.236588011341961,0.11665646500747875,-1.2736804473661192,-0.3863577365995281,-1.2995610791494325,-1.3056623588671403,0.8135443489362308,0.7294632707685356,-0.4464119436670737,0.7449094665141097,0.7843551099671238,1.4449989827034664,0.0705820351179975,-5.359416187068167,174,57
Newark,New Jersey,0.030355369802517858,0.5134411565756944,-2.2550136515290116,-2.1744328088106992,-0.24326576333900832,-2.127483988031096,-0.3863577365995281,0.5209952074067536,-1.8164309042856073,1.2018978293954294,0.14476461816798353,-0.2668282012026444,0.7449094665141097,0.4304347493205319,0.3346724487180182,0.0705820351179975,-5.277760172778558,70,58
Laredo,Texas,0.07129063098410353,-0.05149722252190911,0.4969022895315092,0.24962008990850776,0.47657869335396585,1.1370589615702857,-1.6174771636738454,0.5209952074067536,0.6097196864521089,1.5902513098546278,-6.67671966217179,-0.563691122419354,0.7449094665141097,-1.653534525458347,0.029837888188904472,-0.5675288056290146,-5.203284278109383,80,59
Corpus Christi,Texas,-0.03723125264876058,-0.5907565843878034,0.7008816278980811,0.24962008990850776,0.4045942476846684,-0.31942943132879215,0.0787318247396592,0.5209952074067536,0.6097196864521089,-0.5456928326709629,-3.9481259500358807,0.3299517865107823,0.1946319271177008,-1.6970173330663636,-0.6145180559106704,-0.5249880829125472,-5.188633125243519,59,60
Oklahoma City,Oklahoma,-0.5686260800763137,-3.7580799383674846,0.9454763212491474,0.7468617101586015,0.47657869335396585,0.3334791585914842,-0.11277564169412425,0.5209952074067536,0.4820275500974922,0.0368373880178338,-4.9226237043701335,0.49609728974317946,0.37805777358317044,0.09525109703368262,-0.1164807782890391,-0.18466230118080737,-5.1515862547425915,27,61
Cincinnati,Ohio,0.003376526443372398,0.12238640844709348,0.1009777920530304,-0.3097767328728477,0.8365009217004529,-1.0727854966214188,-0.5778652030333116,-1.2995610791494325,-1.8164309042856073,0.23101412824743306,-4.337925051769582,1.3860752243373071,0.7449094665141097,0.6952683020513939,0.10857596089884357,0.11312275783446499,-5.072136979204698,66,62
Mesa,Arizona,-0.3226018187210098,-0.3214937465581665,0.20507344260588273,0.49824090003355465,-0.7471568830240902,-0.21898195595644193,0.46174675760722417,0.5209952074067536,0.6097196864521089,-0.7398695729005622,-3.3634272974353285,-0.696241027571671,0.37805777358317044,-1.1876593127639685,-1.1041610650376392,0.9639372121638146,-5.063821700116368,36,63
Jackson,Mississippi,0.2278287405694741,-0.12413215697731533,0.803773860525467,1.05763772281491,1.0524542587083452,0.1828079455329589,-0.6325816220143912,-1.2995610791494325,-1.4333544952217572,-0.35151609244136367,-5.507322356970686,0.8577080908960439,0.7449094665141097,-0.6311889705046355,0.567601112567009,-0.39736591476314476,-4.882301489914409,156,64
Memphis,Tennessee,-0.5829751422406997,-1.638460487441541,0.6437192764384223,0.49824090003355465,0.6205475846925607,1.1370589615702857,-0.24956668914682617,-1.2995610791494325,-1.1779702225125237,-0.35151609244136367,-5.7022219078375365,2.7934253693646713,0.56148362004864,-0.32764938873710925,0.5217595971291143,-0.3122844693302098,-4.8659701695599935,25,65
Denver,Colorado,-0.6705014139548778,-0.4344814223776873,-0.09788702013030888,-0.9934839607167266,-1.754939122394254,-1.2736804473661192,-0.05805922271304271,0.5209952074067536,-0.6672016770940575,0.23101412824743306,0.7294632707685356,0.37576396571089177,-2.1899040769334044,1.3145319783440919,0.04572756428663851,0.11312275783446499,-4.809519491081669,19,66
Denton,Texas,0.27911811658952046,0.004996615387851166,0.8311516183298299,0.7468617101586015,0.5485631390232633,1.1370589615702857,-1.6174771636738454,-1.2995610791494325,-0.922585949803291,0.0368373880178338,-3.9481259500358807,-0.7115117539717074,0.7449094665141097,-0.4500460107175465,-0.1419665345473128,0.11312275783446499,-4.648654668473256,195,67
Indianapolis,Indiana,-0.9351286629834785,-1.9620161045610778,0.5504543872147685,0.9333273177523866,0.332609802015371,-0.018087005211741513,-0.11277564169412425,-1.2995610791494325,-0.5395095407394408,0.0368373880178338,-4.337925051769582,1.2327571312809404,0.1946319271177008,0.7446057021761664,0.24880018141647253,0.3258263714168024,-4.6051528777004345,16,68
Kansas City,Missouri,-0.3101407910519377,-1.620852018482655,0.8025704426000004,0.6847065076273398,1.0524542587083452,-0.31942943132879215,0.24288108168289996,-1.2995610791494325,-0.4118174043848241,-0.35151609244136367,-4.1430255009027315,1.5516098985137028,-0.7224973052096473,0.1739028588038692,-0.15938917791132134,0.2832856487003349,-4.546818104226213,37,69
Akron,Ohio,0.17623193238381912,0.23537408426661424,0.30315200353140254,9.992797834608858e-4,0.4045942476846684,1.1370589615702857,0.6258960145504668,-1.2995610791494325,-0.922585949803291,-0.7398695729005622,-5.897121458704388,0.7355422796957518,0.7449094665141097,0.923356953945883,-0.22727328044869163,-0.7376916964948846,-4.536987813574787,121,70
Savannah,Georgia,0.26211578116977285,-0.06983937768741572,0.8359652900316958,0.12530968484598431,-0.17128131766971091,1.1370589615702857,-0.7146562504860124,-1.2995610791494325,-1.3056623588671403,-0.7398695729005622,-3.3634272974353285,-0.3120295513467524,0.7449094665141097,-0.7809105217181787,1.7654536180501532,-0.48244736019607976,-4.368871885274612,180,71
Lincoln,Nebraska,0.031053775483085317,0.014534536073914688,0.3464750488481966,0.12530968484598431,-0.8191413286933876,-0.06831074289791661,-0.5778652030333116,0.5209952074067536,0.2266432773882588,-0.15733935221176437,-3.7532263991690296,-0.7011276600196826,0.56148362004864,1.1607011569986259,-0.305653892466129,-0.7376916964948846,-4.133159967892647,71,72
Springfield,Massachusetts,0.2482245255998258,0.45621363245931384,-0.19085105487259607,-0.8691735556542032,0.18864091067677619,-0.8718905458767182,-0.49579057456168923,-1.2995610791494325,-1.4333544952217572,0.4251908684770323,-1.804230890500523,0.07218192487816605,-0.5390714587441777,1.3229205478523771,1.3005228896147945,-0.5249880829125472,-4.015016437935358,165,73
Atlanta,Georgia,-0.3057080870554174,-0.2892115534668748,0.1975520805717171,-0.247621530341586,0.4045942476846684,-1.1732329719937689,-0.24956668914682617,0.5209952074067536,-1.9441230406402232,-0.7398695729005622,-1.2195322378999711,1.211988943376891,-1.272774844606056,-0.11577184178214898,1.1834106629738461,0.028041312401530023,-4.010829915418029,38,74
Madison,Wisconsin,0.08037992979340254,0.12532115327357457,0.27547339124567305,-0.247621530341586,-1.1790635570398746,-0.771443070504368,-0.9882383453914163,0.5209952074067536,-0.922585949803291,-0.35151609244136367,-0.6348335852994191,-0.4219787814270153,-0.35564561227870806,1.0942355682957456,0.25489730678447037,-0.39736591476314476,-3.918989882490567,82,75
Wichita Falls,Texas,0.3317842540468577,0.16053809119134724,0.8260370921465972,0.9333273177523866,0.5485631390232633,1.1370589615702857,-0.44107415558060964,2.341551493962942,-0.028740995320974655,0.23101412824743306,-6.481820111304939,-0.15871145829038594,-1.4562006910715257,-0.416957548182713,-0.3203611544738925,-1.0780174782266245,-3.8720091145105524,295,76
Las Vegas,Nevada,-0.5653312092579428,-0.29581472932645725,-0.15444766262723442,0.24962008990850776,0.18864091067677619,-0.5705481197596677,0.8174034809842484,0.5209952074067536,-0.15643313167559136,-0.35151609244136367,-2.1940299922342246,-0.10129352702624866,-0.35564561227870806,-0.7441597552075089,-0.2669603258458355,0.11312275783446499,-3.866397710870032,28,77
Pasadena,Texas,0.25029300940973614,0.37110603249136315,0.20176404331084985,0.06315448231472261,0.18864091067677619,1.1370589615702857,-0.8788055074292552,0.5209952074067536,0.4820275500974922,1.2018978293954294,-4.727724153503283,-0.4983324134271978,-1.272774844606056,-1.3346844034397212,0.410382208806357,0.028041312401530023,-3.8569597745242175,168,78
Tuscaloosa,Alabama,0.33923614240889327,0.16420652222444856,0.8413806706962951,0.7468617101586015,1.0524542587083452,1.1370589615702857,-1.5901189541833045,-1.2995610791494325,-1.4333544952217572,-0.7398695729005622,-3.7532263991690296,0.5303037168792613,0.7449094665141097,-0.327169588328853,0.8054666040237822,-0.9078545873607545,-3.689276623129671,309,79
Washington,District of Columbia,-0.6527087773702775,0.2419772601261966,-2.091649668146934,-0.49624234046663285,-3.770503601134582,-2.227931463403446,-0.1674920606752058,-1.2995610791494325,-1.9441230406402232,-0.7398695729005622,7.9407466528420105,0.8412157063840044,0.7449094665141097,0.05907289835486092,0.060448011988052705,-0.09958085574787241,-3.6012924634259336,20,80
Saint Paul,Minnesota,-0.005512273127486204,0.3087427049286407,-0.4871927190187219,-2.423053618935746,-0.891125774362685,1.1370589615702857,-0.8240890884481746,0.5209952074067536,-0.7948938134486743,1.2018978293954294,-1.9991304413673738,0.2981886755987063,0.7449094665141097,0.20405796477579435,-0.25825375181785326,-0.3122844693302098,-3.5796851396672054,63,81
Macon,Georgia,0.2517249081375981,-1.1388201807331413,1.0781531475318291,0.8711721152211249,1.3403920413855348,1.1370589615702857,0.3796721291356019,-1.2995610791494325,-0.2841252680302081,-0.7398695729005622,-5.312422806103835,0.9065744153761607,0.7449094665141097,-1.3902615410508912,0.33763290696243436,-0.43990663747961223,-3.5576769936130033,172,82
Baton Rouge,Louisiana,0.13023740708558687,0.060023080884371,0.4647108600252803,0.24962008990850776,0.2606253563460736,1.1370589615702857,-0.8514472979387144,-1.2995610791494325,-1.3056623588671403,-1.1282230533597606,-3.1685277465684782,1.7672325552822181,0.56148362004864,-0.8974004136972341,0.7290901486541072,-0.22720302389727487,-3.5179428936729646,99,83
Cambridge,Massachusetts,0.3169422979213056,0.6433036151474812,-3.9391970382193797,-2.6095192265295313,-3.5545502641266893,-2.4790501518343215,-1.0703129738630377,0.5209952074067536,-1.8164309042856073,-1.1282230533597606,12.423436322779576,-0.9955472650123864,-0.5390714587441777,0.7183287778647628,0.18196462518791479,-0.18466230118080737,-3.511593790847905,252,84
Glendale,Arizona,0.09459031331786728,0.2566509842586019,0.010420593161676208,0.3117752924397695,-0.45921910034690056,-0.5705481197596677,-0.14013385118466504,0.5209952074067536,-0.15643313167559136,0.0368373880178338,-3.558326848302179,0.7886844075678789,-0.7224973052096473,-0.8866786167807247,0.07756176398923549,0.9639372121638146,-3.432383810935944,87,85
Dayton,Ohio,0.2722627134618451,0.2815963152836909,0.5035210881215749,-0.06115592274780083,0.18864091067677619,1.1370589615702857,-0.3042831081279077,-1.2995610791494325,-1.6887387679309906,-0.15733935221176437,-5.507322356970686,0.910850218768171,0.56148362004864,0.7759311308837633,1.2171100356119686,-0.1421215784643399,-3.3120671711762064,189,86
Portland,Oregon,-0.5755717078612872,-0.2892115534668748,-0.17971943906203094,-1.2421047708417734,-2.4747835790872283,-1.4243516604246445,0.6532542240410057,0.5209952074067536,-0.4118174043848241,-0.35151609244136367,2.2886596777033406,1.5057977193135932,-1.4562006910715257,0.7147899216868031,0.10118494321150837,-0.5675288056290146,-3.1881240109075626,26,87
Bridgeport,Connecticut,0.2618902195265274,0.5721360531053156,-1.4646689289788872,-1.4285703784355586,-0.24326576333900832,1.1370589615702857,-0.33164131761844656,-1.2995610791494325,-1.3056623588671403,0.4251908684770323,-0.6348335852994191,-0.2992021411707218,0.7449094665141097,0.620883823983888,0.2826671565907771,-0.18466230118080737,-3.147331304271486,179,88
Waco,Texas,0.27883741765570386,0.03727880847914284,0.8079858232645997,0.6847065076273398,0.6205475846925607,1.1370589615702857,-1.6174771636738454,0.5209952074067536,-0.5395095407394408,0.23101412824743306,-5.117523255236984,0.22855416321453986,0.7449094665141097,-0.5304711954998934,-0.072258032547361,-0.5249880829125472,-3.110339201937603,193,89
Charlotte,North Carolina,-0.9285004923260357,-1.5504181426471093,0.432820285000418,1.1819481278774335,1.19642315004694,-0.21898195595644193,-0.1674920606752058,-1.2995610791494325,-0.15643313167559136,0.6193676087066315,-2.3889295431010753,0.45883671732709036,-0.17221976581323842,0.17200408293212774,0.178434626473326,-0.39736591476314476,-3.040067487743308,17,90
Warren,Michigan,0.2811999670153268,0.4378714772938072,0.08051968732009988,0.12530968484598431,0.2606253563460736,1.1370589615702857,1.3098512518139764,-1.2995610791494325,0.3543354137428755,-0.5456928326709629,-4.727724153503283,-0.6602021132675848,-0.35564561227870806,0.8218716947804632,-0.27098893008576996,0.028041312401530023,-3.023129913825319,200,91
Toledo,Ohio,0.04482974399092915,0.09817476362862478,0.22402727493198013,-0.06115592274780083,0.11665646500747875,1.1370589615702857,0.24288108168289996,-1.2995610791494325,-0.7948938134486743,0.0368373880178338,-4.727724153503283,0.7526454932637927,0.56148362004864,0.9167700998577745,0.40731731912088026,-0.6526102510619497,-2.997263008790021,74,92
Norwalk,California,0.329550358365234,0.6190919703290125,-2.030877062910876,-0.8070183531229415,-0.24326576333900832,-1.0225617589352436,0.1334482437207388,0.5209952074067536,0.2266432773882588,-0.9340463131301614,3.847856084638146,-0.9014795903881616,-2.1899040769334044,-0.488074400719454,-0.9595446566355559,0.9639372121638146,-2.935249622102848,285,93
Lakeland,Florida,0.3262588292008371,0.20676032220842389,0.776396102721104,0.5603961025648163,0.04467201933818134,1.1370589615702857,1.610791556209919,-1.2995610791494325,0.2266432773882588,-1.9049300142781567,-3.7532263991690296,0.1723578900624055,0.7449094665141097,-1.389949487245162,0.37282725923854476,-0.6526102510619497,-2.821205443886844,278,94
Hollywood,Florida,0.25011423092212676,0.489963197963846,-0.4128816621211655,-0.6205527455291563,-0.531203546016198,-0.5705481197596677,2.240030374492349,0.5209952074067536,-0.028740995320974655,-1.1282230533597606,-1.2195322378999711,-0.25033581669060495,0.7449094665141097,-2.0993154973023254,0.37449499512029344,-0.43990663747961223,-2.680732839059958,167,95
Tyler,Texas,0.3313765722620288,0.2749931394241085,0.7050935906372139,0.622551305096078,0.9084853673697504,1.1370589615702857,-0.3589995271089873,-1.2995610791494325,0.2266432773882588,-0.5456928326709629,-3.9481259500358807,-0.08907694590621945,0.7449094665141097,-0.7373555571190633,0.1319450659954868,-0.6951509737784172,-2.5909061195116427,291,96
Springfield,Missouri,0.2271420306778157,0.08643578432270058,0.6506389295098547,0.4360856975022929,-0.17128131766971091,1.1370589615702857,-0.44107415558060964,-1.2995610791494325,-0.5395095407394408,-0.9340463131301614,-5.117523255236984,3.9485031142634326,-0.7224973052096473,0.5006469497371498,0.20002169932740127,-0.5249880829125472,-2.5639478827176,155,97
Newport News,Virginia,0.20707205690992966,0.18328236359657551,0.47072794965261283,0.622551305096078,0.47657869335396585,-0.16875821827026682,-0.41371594609006884,-1.2995610791494325,-0.2841252680302081,-0.35151609244136367,-2.1940299922342246,-0.11412093720227932,0.7449094665141097,-0.08952020565130309,0.21532313221117114,-0.5249880829125472,-2.5198908546472514,139,98
Clearwater,Florida,0.313796130704778,0.5002348048565297,-0.0659964451054466,0.12530968484598431,-0.6751724373547928,-0.31942943132879215,2.5683288883788324,0.5209952074067536,0.3543354137428755,-2.0991067545077557,-2.3889295431010753,-0.03593481803409242,0.56148362004864,-1.631755183599441,0.19253765895228497,-0.3548251920466773,-2.4341283961413946,245,99
Knoxville,Tennessee,0.19377394492036884,-0.032421381149782276,0.6933602658639155,0.8711721152211249,1.5563453783934271,1.1370589615702857,-0.3863577365995281,-1.2995610791494325,-0.922585949803291,-0.9340463131301614,-5.897121458704388,1.594367932433805,0.56148362004864,0.22232871177712396,0.47195919901905153,-0.22720302389727487,-2.3974468131861153,131,100
Charleston,South Carolina,0.2814455785824163,-0.10945843284491004,0.8913225146031549,0.3117752924397695,-0.0992968720004135,-0.018087005211741513,-0.11277564169412425,-1.2995610791494325,-0.4118174043848241,-1.7107532740485574,0.7294632707685356,-0.7005168309636811,0.7449094665141097,-0.5378240923562958,0.40398587818388604,-0.6526102510619497,-2.289798882624058,201,101
Albuquerque,New Mexico,-0.4264336910013551,-0.6905379084881594,0.3681365715065936,0.12530968484598431,-0.9631102200319824,-0.36965316901496725,0.4343885481166834,0.5209952074067536,-0.15643313167559136,-0.15733935221176437,-3.1685277465684782,3.058525179669305,-0.35564561227870806,0.6171509308932411,-1.0562664459199753,-0.014499410314937457,-2.233940565067358,32,102
Sacramento,California,-0.331791367149529,-0.028019263910060734,-0.25974673110555324,-0.12331112527906254,-1.395016894047767,-0.5705481197596677,-0.05805922271304271,0.5209952074067536,-0.2841252680302081,0.23101412824743306,0.9243628216353862,-0.07075207422617565,-0.5390714587441777,0.3423836569493899,-0.597085600806113,0.15566348055093246,-2.083107830981462,35,103
South Bend,Indiana,0.3359646631683404,0.38651344283038874,0.5230766294104056,0.12530968484598431,-0.6751724373547928,1.1370589615702857,-0.33164131761844656,-1.2995610791494325,-0.6672016770940575,0.8135443489362308,-5.7022219078375365,1.4196708224173873,0.7449094665141097,1.1283391258620106,0.03103729672371507,-0.014499410314937457,-2.044873387090345,301,104
Durham,North Carolina,0.05944613847323574,-0.11532792249787213,0.5417296072551364,0.9954825202836484,0.7645164760311555,-0.31942943132879215,-0.3042831081279077,-1.2995610791494325,-0.4118174043848241,0.23101412824743306,-3.1685277465684782,0.5443527851672948,0.7449094665141097,0.1200422005268239,0.2680076296810926,-0.6951509737784172,-2.044596713655794,77,105
Raleigh,North Carolina,-0.26973184037125814,-0.37431915343482547,0.3106733655655682,0.9333273177523866,0.6925320303618581,-0.31942943132879215,-0.41371594609006884,-1.2995610791494325,-0.4118174043848241,0.8135443489362308,-1.2195322378999711,-0.5001649005952022,0.011206080652231191,0.1200422005268239,0.2680076296810926,-0.3548251920466773,-2.0137642118248604,41,106
Mesquite,Texas,0.2662844945023466,0.34395964284641334,0.34617419436682995,0.5603961025648163,0.6925320303618581,1.1370589615702857,-0.5778652030333116,-1.2995610791494325,0.3543354137428755,0.8135443489362308,-3.558326848302179,0.21022929153449607,-1.4562006910715257,-0.535267109208438,0.6051593796115663,0.11312275783446499,-1.984424312892703,183,107
Fresno,California,-0.3744592759166373,-0.14907748800240436,-0.11052290834770713,-0.06115592274780083,-0.7471568830240902,-0.41987690670114236,-1.152387602334659,0.5209952074067536,-0.4118174043848241,1.2018978293954294,-1.2195322378999711,0.4142461962389838,0.37805777358317044,-0.1464929738480795,-0.9161949041547285,1.2191815484626194,-1.9742959522750878,34,108
Fort Worth,Texas,-0.9537851171203595,-1.8255504701297085,0.5128475770439404,0.6847065076273398,0.7645164760311555,0.1325842078467838,-0.659939831504932,0.5209952074067536,0.3543354137428755,1.3960745696250285,-2.973628195701627,0.029423890958063827,0.7449094665141097,-0.6662373060227073,-0.09659595147876855,0.11312275783446499,-1.9222207973275873,15,109
